URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,DiscountPrice (in Rs),OriginalPrice (in Rs),DiscountOffer,DiscountOffercleaned,SizeOption,Ratings,Reviews,standard discount,,                            Myntra Sales Analysis,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524650/buy,17524650,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,592,,,,,,,,
https://www.myntra.com/track-pants/sassafras/sassafras-women-black-regular-fit-solid-joggers/12221926/buy,12221926,SASSAFRAS,Western,track-pants,Women,,1599,54,5400.0%,"XS, S, M, L, XL, XXL",4.3,592,,,,,,,,
https://www.myntra.com/tops/imfashini/imfashini-peach-coloured-lace-top--2-ply-cloth-mask/12087518/buy,12087518,Imfashini,Western,tops,Women,,1685,60,6000.0%,"XS, S, M, L, XL",4.2,592,,,,,,,,
https://www.myntra.com/skirts/chemistry/chemistry-blue-denim-a-line-skirt/8317561/buy,8317561,Chemistry,Western,skirts,Women,,1699,45,4500.0%,"26, 28, 30, 32, 34",4.3,592,,,,,,,,
https://www.myntra.com/trousers/juniper/juniper-women-off-white-smart-slim-fit-solid-cropped-cigarette-trousers/10614658/buy,10614658,Juniper,Western,trousers,Women,,1799,62,6200.0%,"26, 28, 30, 32, 34, 36",4.2,592,,,,,,,,
https://www.myntra.com/dresses/la-zoire/la-zoire-women-lime-green-solid-maxi-dress/1964105/buy,1964105,La Zoire,Western,dresses,Women,,2399,65,6500.0%,"S, M, L, XL",4.1,592,,,,,,,,
https://www.myntra.com/shorts/breakbounce/breakbounce-men-blue-solid-slim-fit-regular-shorts/11851476/buy,11851476,Breakbounce,Bottom Wear,shorts,Men,719,799,10,1000.0%,"28, 30, 32, 34, 36, 38",4.4,591,,,,,,,,
https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-light-grey-melange-solid-regular-fit-bio-wash-lifestyle-jogger/11998908/buy,11998908,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,679,1699,60,6000.0%,"S, M, L, XL, XXL",4.2,591,,,,,,,,
https://www.myntra.com/trousers/black-coffee/black-coffee-navy-formal-trousers/1778108/buy,1778108,Black coffee,Bottom Wear,trousers,Men,742,1649,55,5500.0%,"30, 32, 34, 36",4,591,,,,,,,,
https://www.myntra.com/jackets/roadster/the-roadster-lifestyle-co-men-charcoal-grey-washed-denim-jacket/10617878/buy,10617878,Roadster,Topwear,jackets,Men,1399,3499,60,6000.0%,"S, M, L, XL, XXL",3.9,591,,,,,,,,
https://www.myntra.com/dresses/vishudh/vishudh-burgundy-checked-flared-belted-shirt-maxi-dress/8746081/buy,8746081,Vishudh,Indian Wear,dresses,Women,1106,2699,59,5900.0%,"S, M, L, XL, XXL",4.2,591,,,,,,,,
https://www.myntra.com/jeggings/roadster/roadster-women-charcoal-grey-washed-mid-rise-super-skinny-fit-jeggings/11489670/buy,11489670,Roadster,Western,jeggings,Women,,1499,60,6000.0%,"26, 28, 30, 32, 34, 36",4.2,591,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524600/buy,17524600,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, XL, L, M, S",4.1,591,,,,,,,,
https://www.myntra.com/jeans/dressberry/dressberry-women-blue-skinny-fit-mid-rise-clean-look-stretchable--ankle-length-jeans/10158795/buy,10158795,DressBerry,Western,jeans,Women,,2299,55,5500.0%,"26, 28, 30, 32, 34, 36",3.7,591,,,,,,,,
https://www.myntra.com/jackets/campus-sutra/campus-sutra-women-maroon-solid-sporty-jacket/2033529/buy,2033529,Campus Sutra,Western,jackets,Women,,2499,65,6500.0%,"S, M, L, XL",3.8,591,,,,,,,,
https://www.myntra.com/tops/tokyo-talkies/tokyo-talkies-women-off-white-and-beige-floral-printed-peplum-top/10641924/buy,10641924,Tokyo Talkies,Western,tops,Women,,999,60,6000.0%,"S, M, L, XL",4.2,591,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-navy-blue-solid-round-neck-t-shirt/8661719/buy,8661719,Roadster,Western,tshirts,Women,,599,,,"XS, S, M, L, XL",4.3,591,,,,,,,,
https://www.myntra.com/innerwear-vests/dollar-bigboss/dollar-bigboss-pack-of-4-white-innerwear-vests-mdve-01-r1-po4/2330106/buy,2330106,Dollar Bigboss,Inner Wear &  Sleep Wear,innerwear-vests,Men,572,716,20,2000.0%,"S, M, L, XL, XXL, 3XL, 4XL",4.4,590,,,,,,,,
https://www.myntra.com/boxers/us-polo-assn/us-polo-assn-men-red-printed----pure-cotton-boxers-i663-125/9167287/buy,9167287,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,,879,,,"S, M, L, XL, XXL",4.4,590,,,,,,,,
https://www.myntra.com/boxers/us-polo-assn/us-polo-assn-men-pack-of-2-red--navy-blue-printed-boxers-/11786050/buy,11786050,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,,1758,,,"XL, S, XXL, L, M",4.4,590,,,,,,,,
https://www.myntra.com/shirts/bene-kleed/bene-kleed-men-beige--blue-slim-fit-printed-casual-shirt/10710292/buy,10710292,Bene Kleed,Topwear,shirts,Men,687,2099,1412,141200.0%,"38, 39, 40, 42, 44",4.1,590,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-men-olive-green-regular-fit-self-striped-casual-shirt/10944496/buy,10944496,Roadster,Topwear,shirts,Men,1264,2299,45,4500.0%,"38, 40, 42, 44",4.2,590,,,,,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-navy-blue--white-printed-pathani-kurta/12851424/buy,12851424,HERE&NOW,Indian Wear,kurtas,Women,479,1199,60,6000.0%,"XS, S, M, L, XL, XXL, 3XL",3.9,590,,,,,,,,
https://www.myntra.com/dresses/vishudh/vishudh-women-sea-green-printed-fit-and-flare-dress/13481918/buy,13481918,Vishudh,Indian Wear,dresses,Women,584,1499,61,6100.0%,"S, M, L, XL, XXL",4.1,590,,,,,,,,
https://www.myntra.com/kurta-sets/sangria/sangria-women-beige--black-printed-kurta-with-palazzos/9365713/buy,9365713,Sangria,Indian Wear,kurta-sets,Women,839,2799,70,7000.0%,"XS, S, M, L, XL, XXL, 3XL",4.3,590,,,,,,,,
https://www.myntra.com/kurta-sets/ahalyaa/ahalyaa-women-black-embellished-kurta-with-palazzos--dupatta/11409578/buy,11409578,Ahalyaa,Indian Wear,kurta-sets,Women,1795,4379,59,5900.0%,"S, M, L, XL, XXL",4,590,,,,,,,,
https://www.myntra.com/bra/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-olive-green--black-abstract-bra/11794352/buy,11794352,HRX by Hrithik Roshan,Lingerie & Sleep Wear,bra,Women,919,2299,60,6000.0%,"XS, S, M, L, XL",4.6,590,,,,,,,,
https://www.myntra.com/bra/enamor/enamor-purple-non-wired-non-padded-high-coverage-everyday-bra-a042-/650555/buy,650555,Enamor,Lingerie & Sleep Wear,bra,Women,,699,,,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D, 40B, 40C, 40D, 42B, 42C",4.3,590,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-women-blue-super-skinny-fit-mid-rise-clean-look-stretchable-jeans/11531812/buy,11531812,Roadster,Western,jeans,Women,,1299,40,4000.0%,"26, 28, 30, 32, 34, 36",4,590,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524656/buy,17524656,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,590,,,,,,,,
https://www.myntra.com/trousers/dressberry/dressberry-women-black--white-regular-fit-checked-joggers/2332070/buy,2332070,DressBerry,Western,trousers,Women,,1699,65,6500.0%,"26, 28, 30, 32, 34",4,590,,,,,,,,
https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-women-blue-printed-shirt-dress/2440170/buy,2440170,Tokyo Talkies,Western,dresses,Women,,1749,65,6500.0%,"S, M, L, XL",4.2,590,,,,,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-mauve-printed-round-neck-t-shirt/9464717/buy,9464717,Roadster,Western,tshirts,Women,,699,55,5500.0%,"XS, S, M, L, XL",4.2,590,,,,,,,,
https://www.myntra.com/shirts/roadster/roadster-men-blue-regular-fit-faded-sustainable-casual-shirt/10863060/buy,10863060,Roadster,Topwear,shirts,Men,809,1799,55,5500.0%,"38, 40, 42, 44, 46, 48",4.2,589,,,,,,,,
https://www.myntra.com/jackets/highlander/highlander-men-grey-washed-denim-jacket/10460330/buy,10460330,HIGHLANDER,Topwear,jackets,Men,1198,2549,53,5300.0%,"S, M, L, XL",3.9,589,,,,,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-men-mustard-yellow-striped-round-neck-pure-cotton-t-shirt/10940678/buy,10940678,Roadster,Topwear,tshirts,Men,,359,,,"XS, S, M, L, XL",4.1,589,,,,,,,,
https://www.myntra.com/tshirts/highlander/highlander-men-navy-solid-round-neck-pure-cotton-t-shirt/1816488/buy,1816488,HIGHLANDER,Topwear,tshirts,Men,219,549,60,6000.0%,"S, M, L, XL",4.1,589,,,,,,,,
https://www.myntra.com/dresses/myshka/myshka-women-burgundy--beige-floral-print-a-line-dress/9825417/buy,9825417,Myshka,Indian Wear,dresses,Women,629,1499,58,5800.0%,"S, M, L, XL, XXL",3.5,589,,,,,,,,
https://www.myntra.com/lounge-pants/etc/etc-women-charcoal-grey-solid-lounge-pants/12820430/buy,12820430,ETC,Lingerie & Sleep Wear,lounge-pants,Women,439,1099,60,6000.0%,"S, M, L, XL",4.2,589,,,,,,,,
https://www.myntra.com/bra/mod--shy/mod--shy-black-solid-non-wired-non-padded-bandeau-bra-ms66/11290218/buy,11290218,mod & shy,Lingerie & Sleep Wear,bra,Women,329,599,45,4500.0%,"XS, S, M",4.1,589,,,,,,,,
https://www.myntra.com/tops/mast--harbour/mast--harbour-women-pink--white-striped-a-line-top/11256318/buy,11256318,Mast & Harbour,Western,tops,Women,,1499,45,4500.0%,"XS, S, M, L, XL",4.3,589,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-printed-cotton-regular-fit-t-shirts/17524962/buy,17524962,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XL, L, M, S, XS",4.4,589,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-blue-printed-round-neck-pure-cotton-t-shirt/2224785/buy,2224785,Mast & Harbour,Western,tshirts,Women,,699,50,5000.0%,"XS, S, M, L, XL",4.4,589,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-maroon--white-printed-round-neck-t-shirt/12193888/buy,12193888,Roadster,Western,tshirts,Women,,699,40,4000.0%,"XS, S, M, L, XL",4.5,589,,,,,,,,
https://www.myntra.com/dresses/her-by-invictus/her-by-invictus-women-off-white--rust-orange-checked-a-line-dress/12220428/buy,12220428,her by invictus,Western,dresses,Women,,999,500,50000.0%,"S, M, L, XL, XXL",4.3,589,,,,,,,,
https://www.myntra.com/shorts/domyos-by-decathlon/domyos-by-decathlon-men-black-solid-regular-fit-boxing-shorts/12965846/buy,12965846,Domyos By Decathlon,Bottom Wear,shorts,Men,879,999,12,1200.0%,"36, 38, 42, 44, 48",4,588,,,,,,,,
https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-men-blue-regular-fit-solid-sustainable-casual-shirt/10832832/buy,10832832,Roadster,Topwear,shirts,Men,625,782,20,2000.0%,"38, 40, 42, 44",4.2,588,,,,,,,,
https://www.myntra.com/kurta-sets/gerua/gerua-women-blue-printed-kurta-with-palazzos/12746076/buy,12746076,GERUA,Indian Wear,kurta-sets,Women,1079,2999,64,6400.0%,"XS, S, M, L, XL, XXL",4.5,588,,,,,,,,
https://www.myntra.com/shorts/bitz/bitz-women-pack-of-2-black-solid-regular-fit-biker-shorts/6829030/buy,6829030,Bitz,Sports Wear,shorts,Women,524,699,25,2500.0%,"24, 26, 28, 30, 32",4.4,588,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-pack-of-2-printed-cotton-t-shirt/17385136/buy,17385136,Roadster,Western,tshirts,Women,,1398,50,5000.0%,"XS, S, M, L, XL",4.4,588,,,,,,,,
https://www.myntra.com/sweatshirts/belle-fille/belle-fille-women-black-hooded-sweatshirt/596474/buy,596474,Belle Fille,Western,sweatshirts,Women,,1595,60,6000.0%,"S, M, L, XL, XXL",3.7,588,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524598/buy,17524598,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"S, XS, XL, L, M",4.1,588,,,,,,,,
https://www.myntra.com/trousers/sassafras/sassafras-women-beige-regular-fit-solid-hip-hop-style-denim-joggers/12221980/buy,12221980,SASSAFRAS,Western,trousers,Women,,1799,55,5500.0%,"26, 28, 30, 32, 34, 36",4.2,588,,,,,,,,
https://www.myntra.com/jeans/paris-hamilton/paris-hamilton-women-black-boyfriend-fit-high-rise-clean-look-cropped-stretchable-jeans/12831588/buy,12831588,PARIS HAMILTON,Western,jeans,Women,,1999,1100,110000.0%,"26, 28, 30, 32, 34, 36, 38, 40, 42",4.2,588,,,,,,,,
https://www.myntra.com/jackets/deewa/deewa-women-charcoal-grey-sheen-effect-solid-hooded-puffer-jacket-/11043644/buy,11043644,Deewa,Western,jackets,Women,,2999,53,5300.0%,"S, M, L, XL, XXL, 3XL",4.1,588,,,,,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-pink-printed-round-neck-pure-cotton-t-shirt/10964514/buy,10964514,Roadster,Western,tshirts,Women,,699,65,6500.0%,"XS, S, M, L, XL",4.1,588,,,,,,,,
https://www.myntra.com/jeans/locomotive/locomotive-men-maroon-slim-fit-mid-rise-clean-look-stretchable-jeans/7942507/buy,7942507,LOCOMOTIVE,Bottom Wear,jeans,Men,881,2449,64,6400.0%,"30, 32, 34, 36",3.8,587,,,,,,,,
https://www.myntra.com/trousers/black-coffee/black-coffee-navy-sharp-fit-formal-trousers/1813854/buy,1813854,Black coffee,Bottom Wear,trousers,Men,742,1649,55,5500.0%,"30, 32, 34, 36",4,587,,,,,,,,
https://www.myntra.com/shirts/highlander/highlander-men-green-slim-fit-solid-casual-shirt/6787209/buy,6787209,HIGHLANDER,Topwear,shirts,Men,526,1349,61,6100.0%,"39, 40, 42, 44",4,587,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-brown-solid-scoop-neck-t-shirt/11632476/buy,11632476,Roadster,Topwear,tshirts,Men,,249,,,"XS, S, M, L, XL",4.1,587,,,,,,,,
https://www.myntra.com/tshirts/wrogn/wrogn-men-charcoal-grey-printed-slim-fit-round-neck-pure-cotton-t-shirt/10410688/buy,10410688,WROGN,Topwear,tshirts,Men,479,799,40,4000.0%,"S, M, L, XL, XXL",4.3,587,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-charcoal-grey-solid-v-neck-t-shirt/6149424/buy,6149424,Roadster,Topwear,tshirts,Men,399,999,60,6000.0%,"XS, S, M, L, XL, XXL, 3XL, 4XL",3.8,587,,,,,,,,
https://www.myntra.com/dresses/varanga/varanga-white-geometric-printed-maxi-dress-with-dupatta/13764658/buy,13764658,Varanga,Indian Wear,dresses,Women,1475,3599,59,5900.0%,"S, M, L, XL, XXL",3.7,587,,,,,,,,
https://www.myntra.com/tights/cultsport/cultsport-women-black--purple-printed-tights/13314856/buy,13314856,Cultsport,Sports Wear,tights,Women,1180,2299,1119,111900.0%,"XS, S, M, L, XL, XXL",4.6,587,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524596/buy,17524596,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"M, S, XS, XL, L",4.1,587,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524652/buy,17524652,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,587,,,,,,,,
https://www.myntra.com/jeans/hubberholme/hubberholme-women-charcoal-slim-fit-bootcut-mid-rise-clean-look-cropped-stretchable-jeans/12379920/buy,12379920,Hubberholme,Western,jeans,Women,,1699,50,5000.0%,"26, 28, 30, 32, 34",4.1,587,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-women-blue-relaxed-fit-high-rise-clean-look-stretchable-jeans/11541590/buy,11541590,Roadster,Western,jeans,Women,,2199,55,5500.0%,"26, 28, 30, 32, 34, 36",4.3,587,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-green--white-striped-v-neck-t-shirt/2490946/buy,2490946,Mast & Harbour,Western,tshirts,Women,,799,60,6000.0%,"XS, S, M, L, XL",4.2,587,,,,,,,,
https://www.myntra.com/trousers/roadster/roadster-men-grey-regular-fit-solid-regular-trousers/7204194/buy,7204194,Roadster,Bottom Wear,trousers,Men,1079,2399,55,5500.0%,"28, 30, 32, 34, 36, 38, 40",4.2,586,,,,,,,,
https://www.myntra.com/jeans/mast--harbour/mast--harbour-men-charcoal-grey-skinny-fit-mid-rise-clean-look-stretchable-jeans/12983730/buy,12983730,Mast & Harbour,Bottom Wear,jeans,Men,799,1999,60,6000.0%,"28, 30, 32, 34, 36",4.1,586,,,,,,,,
https://www.myntra.com/shirts/jainish/jainish-men-grey-classic-slim-fit-solid-formal-shirt/7782684/buy,7782684,JAINISH,Topwear,shirts,Men,597,1299,54,5400.0%,"36, 38, 40, 42, 44",3.8,586,,,,,,,,
https://www.myntra.com/tshirts/ether/ether-men-navy-blue-solid-round-neck-pure-cotton-t-shirt-with-contrast-tipping/12109782/buy,12109782,ether,Topwear,tshirts,Men,349,699,50,5000.0%,"S, M, L, XL, XXL",4.2,586,,,,,,,,
https://www.myntra.com/tshirts/herenow/herenow-men-navy-blue-printed-round-neck-pure-cotton-t-shirt/11748146/buy,11748146,HERE&NOW,Topwear,tshirts,Men,332,949,65,6500.0%,"S, M, L, XL",4.1,586,,,,,,,,
https://www.myntra.com/kurta-sets/anouk/anouk-women-yellow--rust-pink-floral-printed-kurta-with-palazzos--dupatta/13789776/buy,13789776,Anouk,Indian Wear,kurta-sets,Women,1619,3599,55,5500.0%,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.3,586,,,,,,,,
https://www.myntra.com/baby-dolls/clovia/clovia-orange-baby-dolls-ns0465p16/1028565/buy,1028565,Clovia,Lingerie & Sleep Wear,baby-dolls,Women,279,799,65,6500.0%,"S, M, L, XL",3.9,586,,,,,,,,
https://www.myntra.com/jeans/hubberholme/hubberholme-women-black-skinny-fit-high-rise-clean-look-stretchable-jeans/11928612/buy,11928612,Hubberholme,Western,jeans,Women,,1299,46,4600.0%,"26, 28, 30, 32, 34",4,586,,,,,,,,
https://www.myntra.com/sweatshirts/roadster/roadster-women-navy-blue-solid-sweatshirt/5960814/buy,5960814,Roadster,Western,sweatshirts,Women,,1399,70,7000.0%,"XS, S, M, L, XL, XXL",4,586,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-pack-of-2-cotton-t-shirts/17524612/buy,17524612,Mast & Harbour,Western,tshirts,Women,,1598,50,5000.0%,"XS, S, M, L, XL",4.1,586,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-mustard-yellow--maroon-pack-of-2-typography-print-regular-fit-t-shirts/17382942/buy,17382942,Roadster,Western,tshirts,Women,,1598,50,5000.0%,"L, M, S, XS, XL",4.3,586,,,,,,,,
https://www.myntra.com/jeans/roadster/roadster-women-blue-distressed-acid-wash-skinny-ankle-length-mid-rise-stretchable-jeans/8460377/buy,8460377,Roadster,Western,jeans,Women,,2699,55,5500.0%,"26, 28, 30, 32, 34, 36",3.9,586,,,,,,,,
https://www.myntra.com/jackets/roadster/roadster-women-blue-solid-denim-jacket/12178100/buy,12178100,Roadster,Western,jackets,Women,,2699,70,7000.0%,"XS, S, M, L, XL, XXL",4.3,586,,,,,,,,
https://www.myntra.com/sweaters/roadster/roadster-women-maroon-solid-pullover/6397323/buy,6397323,Roadster,Western,sweaters,Women,,999,60,6000.0%,"XS, S, M, L, XL, XXL",4.2,586,,,,,,,,
https://www.myntra.com/kurtas/anouk/anouk-men-beige--black-printed-straight-kurta/11200630/buy,11200630,Anouk,Indian Wear,kurtas,Men,679,1699,60,6000.0%,"S, M, L, XL, XXL",4,585,,,,,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-navy-solid-polo-collar-pure-cotton-t-shirt/2303705/buy,2303705,Roadster,Topwear,tshirts,Men,604,1099,45,4500.0%,"S, M, L, XL",4.3,585,,,,,,,,
https://www.myntra.com/shirts/herenow/herenow-men-green--white-slim-fit-printed-casual-shirt/12654932/buy,12654932,HERE&NOW,Topwear,shirts,Men,474,1899,75,7500.0%,"38, 40, 42, 44, 46",4.3,585,,,,,,,,
https://www.myntra.com/kurtas/vishudh/vishudh-grey-checked-pathani-kurta/13681906/buy,13681906,Vishudh,Indian Wear,kurtas,Women,467,1199,61,6100.0%,"S, M, L, XL, XXL",4.1,585,,,,,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-blue--white-printed-straight-kurta/2154353/buy,2154353,HERE&NOW,Indian Wear,kurtas,Women,879,1599,45,4500.0%,"XS, S, M, L, XL, XXL, 3XL",4.2,585,,,,,,,,
https://www.myntra.com/kurtas/shae-by-sassafras/shae-by-sassafras-women-green--pink-printed-anarkali-kurta/11636378/buy,11636378,Shae by SASSAFRAS,Indian Wear,kurtas,Women,849,1699,50,5000.0%,"XS, S, M, L, XL, XXL",4.3,585,,,,,,,,
https://www.myntra.com/kurtas/yufta/yufta-women-mustard-yellow--green-printed-a-line-panelled-kurta/11404714/buy,11404714,Yufta,Indian Wear,kurtas,Women,1349,2999,55,5500.0%,"S, M, L, XL, XXL",4.2,585,,,,,,,,
https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-women-blue-skinny-fit-high-rise-high-rise-clean-look-jeans/11118398/buy,11118398,Roadster,Western,jeans,Women,,1699,30,3000.0%,"26, 28, 30, 32, 34, 36",4.2,585,,,,,,,,
https://www.myntra.com/jeans/harvard/harvard-women-white-skinny-fit-mid-rise-clean-look-stretchable-jeans/2279574/buy,2279574,Harvard,Western,jeans,Women,,1699,60,6000.0%,"26, 28, 30, 32, 34",3.8,585,,,,,,,,
https://www.myntra.com/tshirts/bewakoof/bewakoof-women-white-solid-round-neck-pure-cotton-t-shirt/13381400/buy,13381400,Bewakoof,Western,tshirts,Women,,449,15,1500.0%,"XS, S, M, L, XL, XXL, 3XL",4.3,585,,,,,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-women-neon-orange-solid-round-neck-t-shirt/11700120/buy,11700120,Mast & Harbour,Western,tshirts,Women,,699,50,5000.0%,"XS, S, M, L, XL",4.1,585,,,,,,,,
https://www.myntra.com/track-pants/mast--harbour/mast--harbour-grey-melange-solid-joggers/6863014/buy,6863014,Mast & Harbour,Bottom Wear,track-pants,Men,679,1699,60,6000.0%,"XS, S, M, L, XL, XXL",4,584,,,,,,,,
https://www.myntra.com/jeans/highlander/highlander-men-blue-tapered-fit-mid-rise-clean-look-jeans/13662276/buy,13662276,HIGHLANDER,Bottom Wear,jeans,Men,753,1449,48,4800.0%,"30, 32, 34, 36, 38",3.8,584,,,,,,,,
https://www.myntra.com/shirts/wrogn/wrogn-men-red--black-slim-fit-checked-casual-shirt/2338763/buy,2338763,WROGN,Topwear,shirts,Men,1249,2499,50,5000.0%,"39, 40, 42, 44, 46",4.4,584,,,,,,,,
https://www.myntra.com/night-suits/masha/masha-women-grey--black-printed-night-suit/11966618/buy,11966618,Masha,Lingerie & Sleep Wear,night-suits,Women,854,1499,43,4300.0%,"S, M, L, XL, XXL",4.3,584,,,,,,,,
https://www.myntra.com/night-suits/etc/etc-women-white--brown-printed-night-suit/13310070/buy,13310070,ETC,Lingerie & Sleep Wear,night-suits,Women,639,1599,60,6000.0%,"S, M, L, XL",4.3,584,,,,,,,,
https://www.myntra.com/briefs/max/max-women-pack-of-3-assorted-cotton-high-rise-hipster-briefs-lhp03/13330146/buy,13330146,max,Lingerie & Sleep Wear,briefs,Women,359,399,10,1000.0%,"S, M, L, XL, XXL",4.3,584,,,,,,,,
https://www.myntra.com/bra/floret/floret-pack-of-2-full-coverage-bras-t3033white-tomato/1908861/buy,1908861,Floret,Lingerie & Sleep Wear,bra,Women,853,898,5,500.0%,"30B, 32B, 34B, 36B, 38B, 40B",4.2,584,,,,,,,,
https://www.myntra.com/palazzos/herenow/herenow-women-mustard-yellow--brown-printed-wide-leg-cropped-palazzos/2489398/buy,2489398,HERE&NOW,Plus Size,palazzos,Women,479,1599,70,7000.0%,"26, 28, 30, 32, 34, 36, 38",4.2,584,,,,,,,,
